subj_id,subjcode,electrode,qual_col,row,Name,TextResp,isCorrect,Timing_1,Confidence
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(14),14,bed,bed,1,7.241,6.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(15),15,boot,polka dots,0,11.063,3.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(16),16,coffeemug,,0,7.386,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(17),17,armchair,,0,16.169,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(18),18,guitar,bottle,0,7.08,5.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(19),19,cat,face,0,7.957000000000002,4.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(20),20,bowtie,face,0,13.715,3.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(21),21,knife,knife,1,6.0939999999999985,6.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(22),22,binoculars,cow,0,15.889,3.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(23),23,rollerblades,,0,8.847999999999997,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(24),24,leopard,,0,3.67,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(25),25,handbag,bell,0,5.557,5.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(26),26,motorcycle,dog,0,7.146,3.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(27),27,lantern,robot,0,13.744000000000002,3.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(28),28,bike,bike,1,2.546,6.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(29),29,cheesegrater,stars,0,8.642000000000001,3.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(30),30,desk,fireplace,0,1.489,6.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(31),31,bird,angel,0,1.455,5.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(32),32,apple,strawberry,0,5.2189999999999985,7.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(33),33,lock,camera,0,1.998,6.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(34),34,car,car,1,2.466,6.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(35),35,crib,stairs,0,5.167999999999998,6.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(36),36,camcoder,,0,17.278,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(37),37,trophy,face,0,3.01,4.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(38),38,calculator,building,0,7.364,4.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(39),39,tennisracket,,0,7.862999999999999,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(40),40,butterfly,man,0,7.985,3.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(41),41,stapler,stapler,1,5.192,5.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(42),42,sodacan,,0,3.33,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(43),43,palmtree,dragon,0,10.54,3.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(44),44,gift,face,0,3.214,6.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(45),45,bucket,,0,14.159,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(46),46,trumpet,trumpet,1,1.2819999999999998,5.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(47),47,bill,banoculars,0,5.12,3.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(48),48,fish,river,0,10.655,6.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(49),49,bell,dog,0,9.589,3.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(50),50,cheese,cheese,1,3.194,4.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(51),51,turtle,fish,0,2.907,4.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(52),52,axe,,0,4.563,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(53),53,handgun,,0,3.787,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(54),54,dog,,0,4.766,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(55),55,basket,frog,0,8.267000000000001,3.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(56),56,phone,bed,0,6.714,4.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(57),57,teddybear,jester,0,3.109,5.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(58),58,shoe,shoe,1,,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(59),59,bottle,dog,0,4.813,3.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(60),60,rabbit,rabbit,1,2.696,5.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(61),61,lamp,ship,0,9.142,3.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(62),62,key,,0,2.364,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(63),63,scissors,,0,2.383,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(64),64,candle,,0,9.194,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(65),65,watch,,0,9.955,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(66),66,flashlight,ship,0,6.8039999999999985,6.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(67),67,fan,lobster,0,7.483,4.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(68),68,wineglass,,0,10.571,
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(69),69,microscope,house,0,11.095,5.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(70),70,clock,pacman,0,5.285,3.0
R_9KB1XzOy6rP7O1D,WFM116,1,NameResp_TEXT(71),71,lawnmower,dog,0,11.603,3.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(1),1,pipe,village ,0,2.64,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(2),2,train,,0,2.419,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(3),3,balloon,,0,8.374,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(4),4,backpack,backpack,1,1.675,7.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(5),5,headphones,house ,0,1.5719999999999998,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(6),6,stroller,,0,2.389,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(7),7,hammer,rifle,0,2.7060000000000004,6.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(8),8,camera,camera,1,2.529,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(9),9,airplane,,0,1.904,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(10),10,socks,,0,2.925,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(11),11,glove,,0,6.597,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(12),12,cake,,0,1.809,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(13),13,hairbrush,barber ,0,3.361,5.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(14),14,bed,,0,2.986,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(15),15,boot,man ,0,2.367,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(16),16,coffeemug,,0,2.469,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(17),17,armchair,,0,1.804,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(18),18,guitar,,0,3.921,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(19),19,cat,wizard,0,2.044,6.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(20),20,bowtie,,0,1.568,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(21),21,knife,Bird,0,2.5580000000000003,5.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(22),22,binoculars,,0,3.722,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(23),23,rollerblades,shoes ,0,1.963,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(24),24,leopard,,0,3.2030000000000003,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(25),25,handbag,,0,1.644,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(26),26,motorcycle,,0,1.406,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(27),27,lantern,trophy,0,2.345,7.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(28),28,bike,bike,1,1.328,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(29),29,cheesegrater,,0,2.0980000000000003,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(30),30,desk,,0,2.719,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(31),31,bird,fish,0,3.267,4.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(32),32,apple,,0,1.429,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(33),33,lock,camera,0,1.938,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(34),34,car,car,1,1.324,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(35),35,crib,crib ,0,1.986,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(36),36,camcoder,camera ,0,4.28,6.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(37),37,trophy,king,0,2.86,5.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(38),38,calculator,truck,0,1.673,5.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(39),39,tennisracket,fish,0,2.109,5.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(40),40,butterfly,butterfly,1,2.435,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(41),41,stapler,bar ,0,2.587,5.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(42),42,sodacan,village ,0,2.23,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(43),43,palmtree,,0,2.518,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(44),44,gift,king ,0,1.821,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(45),45,bucket,cup,0,2.465,4.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(46),46,trumpet,,0,2.335,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(47),47,bill,glasses ,0,2.338,6.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(48),48,fish,island,0,1.955,5.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(49),49,bell,cow,0,1.298,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(50),50,cheese,watch ,0,2.2230000000000003,5.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(51),51,turtle,lizard,0,1.74,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(52),52,axe,axe ,0,3.539,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(53),53,handgun,,0,2.37,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(54),54,dog,,0,3.381,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(55),55,basket,,0,3.961,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(56),56,phone,,0,5.127999999999999,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(57),57,teddybear,,0,3.615,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(58),58,shoe,shoe ,0,,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(59),59,bottle,,0,1.536,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(60),60,rabbit,rabbit,1,1.926,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(61),61,lamp,bookshelf ,0,2.7510000000000003,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(62),62,key,,0,2.9210000000000003,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(63),63,scissors,scissors,1,3.073,2.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(64),64,candle,dog,0,3.304,5.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(65),65,watch,,0,4.655,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(66),66,flashlight,flashlight,1,2.255,8.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(67),67,fan,person,0,2.055,5.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(68),68,wineglass,,0,1.617,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(69),69,microscope,,0,3.588,
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(70),70,clock,turtle,0,1.337,4.0
R_eX2Q9p9ZqgsYVLv,WFM117,1,NameResp_TEXT(71),71,lawnmower,dog,0,2.432,8.0
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(1),1,pipe,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(2),2,train,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(3),3,balloon,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(4),4,backpack,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(5),5,headphones,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(6),6,stroller,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(7),7,hammer,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(8),8,camera,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(9),9,airplane,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(10),10,socks,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(11),11,glove,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(12),12,cake,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(13),13,hairbrush,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(14),14,bed,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(15),15,boot,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(16),16,coffeemug,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(17),17,armchair,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(18),18,guitar,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(19),19,cat,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(20),20,bowtie,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(21),21,knife,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(22),22,binoculars,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(23),23,rollerblades,birds and a flower,0,18.947,8.0
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(24),24,leopard,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(25),25,handbag,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(26),26,motorcycle,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(27),27,lantern,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(28),28,bike,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(29),29,cheesegrater,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(30),30,desk,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(31),31,bird,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(32),32,apple,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(33),33,lock,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(34),34,car,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(35),35,crib,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(36),36,camcoder,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(37),37,trophy,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(38),38,calculator,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(39),39,tennisracket,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(40),40,butterfly,an angel and boat,0,10.096,7.0
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(41),41,stapler,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(42),42,sodacan,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(43),43,palmtree,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(44),44,gift,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(45),45,bucket,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(46),46,trumpet,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(47),47,bill,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(48),48,fish,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(49),49,bell,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(50),50,cheese,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(51),51,turtle,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(52),52,axe,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(53),53,handgun,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(54),54,dog,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(55),55,basket,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(56),56,phone,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(57),57,teddybear,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(58),58,shoe,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(59),59,bottle,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(60),60,rabbit,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(61),61,lamp,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(62),62,key,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(63),63,scissors,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(64),64,candle,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(65),65,watch,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(66),66,flashlight,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(67),67,fan,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(68),68,wineglass,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(69),69,microscope,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(70),70,clock,,0,,
R_eDMsuefXH4Nvbhz,WFM127,3,NameResp_TEXT(71),71,lawnmower,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(1),1,pipe,,0,12.542,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(2),2,train,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(3),3,balloon,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(4),4,backpack,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(5),5,headphones,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(6),6,stroller,fish,0,17.062,2.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(7),7,hammer,battle,0,8.764,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(8),8,camera,mask,0,9.131,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(9),9,airplane,kids and animals,0,17.590999999999998,5.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(10),10,socks,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(11),11,glove,part of face,0,5.908,6.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(12),12,cake,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(13),13,hairbrush,stunt jump,0,9.777,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(14),14,bed,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(15),15,boot,candle,0,16.456,6.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(16),16,coffeemug,3 skulls,0,48.573,3.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(17),17,armchair,rabbits,0,6.068,6.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(18),18,guitar,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(19),19,cat,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(20),20,bowtie,a battle,0,25.365,5.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(21),21,knife,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(22),22,binoculars,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(23),23,rollerblades,flower and birds,0,3.261,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(24),24,leopard,dog,0,2.969,5.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(25),25,handbag,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(26),26,motorcycle,ghost rider,0,4.3889999999999985,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(27),27,lantern,lantern,1,2.427,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(28),28,bike,bicycle,0,1.717,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(29),29,cheesegrater,dump truck,0,7.227,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(30),30,desk,girl with odd hairstyle,0,2.735,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(31),31,bird,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(32),32,apple,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(33),33,lock,siren,0,2.113,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(34),34,car,taxi,0,2.979,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(35),35,crib,cradle,0,1.76,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(36),36,camcoder,elephant with glasses and a gun,0,11.572,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(37),37,trophy,trophy,1,6.2429999999999986,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(38),38,calculator,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(39),39,tennisracket,beatles,0,1.877,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(40),40,butterfly,butterfly,1,1.669,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(41),41,stapler,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(42),42,sodacan,single stoplight,0,5.5379999999999985,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(43),43,palmtree,flower with small stem,0,8.443,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(44),44,gift,face,0,21.918000000000006,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(45),45,bucket,man laying on ground,0,2.674,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(46),46,trumpet,key,0,8.187999999999999,5.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(47),47,bill,square glasses,0,1.779,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(48),48,fish,"dolphins, birds, bears",0,13.715,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(49),49,bell,laughing face,0,22.557,6.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(50),50,cheese,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(51),51,turtle,footprints,0,5.839,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(52),52,axe,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(53),53,handgun,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(54),54,dog,geckos,0,3.025,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(55),55,basket,man laying on the ground,0,25.39,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(56),56,phone,small pot,0,5.774,6.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(57),57,teddybear,cyclops,0,12.317,8.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(58),58,shoe,birds ,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(59),59,bottle,drill,0,27.292,3.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(60),60,rabbit,moth,0,1.82,6.0
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(61),61,lamp,,0,,
R_cGTSCS88UP99f0x,wfm127,3,NameResp_TEXT(62),62,key,key,1,1.955,8.0
