subj_id,qual_col,Confidence,row,Name
R_1TCKelAGYh94Ppr,Confidence(22),,22,binoculars
R_5uoQgdmI1psnW97,Confidence(22),,22,binoculars
R_2aVo1rAUKgNJ8VL,Confidence(22),6.0,22,binoculars
R_03dyKKqahwimd1z,Confidence(22),,22,binoculars
R_4I5pqYdhVgOKFKd,Confidence(22),,22,binoculars
R_1EWCq1k7UFauhNj,Confidence(22),,22,binoculars
R_81xh6ldt0VxOPHL,Confidence(22),,22,binoculars
R_9KLkobZ9kYZSzYh,Confidence(22),,22,binoculars
R_4T9SzDwjzOtlmrX,Confidence(22),3.0,22,binoculars
R_eFBfDt4acLjjVQh,Confidence(22),,22,binoculars
R_d6Dq6Kyn36MTAJ7,Confidence(22),3.0,22,binoculars
R_3jv8dkv5pkIe4f3,Confidence(22),5.0,22,binoculars
R_9NNGTs03HOOrLhz,Confidence(22),6.0,22,binoculars
R_9QAIH8o5XKYkAFD,Confidence(22),,22,binoculars
R_8hQIw8oM3sZtlUV,Confidence(22),,22,binoculars
R_dbuBKRXlnjouSRD,Confidence(22),5.0,22,binoculars
R_81i04UQTtFxOXlz,Confidence(22),,22,binoculars
R_aflUaQ1v901DTZb,Confidence(22),,22,binoculars
R_8cU5NCG2ysTIeFf,Confidence(22),,22,binoculars
R_9movxfJr3JHx4c5,Confidence(22),4.0,22,binoculars
R_6zZuvVsaXiYicmh,Confidence(22),,22,binoculars
R_7Os34FuyUOKUtAV,Confidence(22),,22,binoculars
R_6tIMcOQsORkQnuB,Confidence(22),,22,binoculars
R_e9a4GNsvoZJ49mZ,Confidence(22),4.0,22,binoculars
R_cAPsFbVcU6FKEpT,Confidence(22),,22,binoculars
R_cO0dBs5ofX0BOpT,Confidence(22),6.0,22,binoculars
R_6Yb3oRlkWUQ0xkF,Confidence(22),4.0,22,binoculars
R_5A3PjLiZbWfA6Tb,Confidence(22),,22,binoculars
R_0cuIBoqJYSnYnLT,Confidence(22),,22,binoculars
R_9KSFfd62afsuieF,Confidence(22),4.0,22,binoculars
R_02GRIQd5MDRenPf,Confidence(22),2.0,22,binoculars
R_bjv98vU4STp6zQx,Confidence(22),,22,binoculars
R_9KB1XzOy6rP7O1D,Confidence(22),3.0,22,binoculars
R_eX2Q9p9ZqgsYVLv,Confidence(22),,22,binoculars
R_eDMsuefXH4Nvbhz,Confidence(22),,22,binoculars
R_cGTSCS88UP99f0x,Confidence(22),,22,binoculars
R_6ujqTETwTzRExX7,Confidence(22),3.0,22,binoculars
R_1NfgfYV1GvFsWiN,Confidence(22),,22,binoculars
R_0TiNGME0OVqJO3H,Confidence(22),,22,binoculars
R_0ih7r0MXsn7mCSV,Confidence(22),6.0,22,binoculars
R_aWcEn0nidpymQER,Confidence(22),2.0,22,binoculars
R_9FZPEV6r7ezLOSN,Confidence(22),,22,binoculars
R_6zhc96D1g2EpM2h,Confidence(22),3.0,22,binoculars
R_2a6HPCAFPrB4mIR,Confidence(22),,22,binoculars
R_8nQqGUmR9MT1CTP,Confidence(23),7.0,23,rollerblades
R_0NWkLPKVngfskaV,Confidence(23),5.0,23,rollerblades
R_2tvsWbcRX5R84ap,Confidence(23),4.0,23,rollerblades
R_1TCKelAGYh94Ppr,Confidence(23),,23,rollerblades
R_5uoQgdmI1psnW97,Confidence(23),,23,rollerblades
R_2aVo1rAUKgNJ8VL,Confidence(23),6.0,23,rollerblades
R_03dyKKqahwimd1z,Confidence(23),6.0,23,rollerblades
R_4I5pqYdhVgOKFKd,Confidence(23),2.0,23,rollerblades
R_1EWCq1k7UFauhNj,Confidence(23),,23,rollerblades
R_81xh6ldt0VxOPHL,Confidence(23),,23,rollerblades
R_9KLkobZ9kYZSzYh,Confidence(23),,23,rollerblades
R_4T9SzDwjzOtlmrX,Confidence(23),4.0,23,rollerblades
R_eFBfDt4acLjjVQh,Confidence(23),,23,rollerblades
R_d6Dq6Kyn36MTAJ7,Confidence(23),,23,rollerblades
R_3jv8dkv5pkIe4f3,Confidence(23),,23,rollerblades
R_9NNGTs03HOOrLhz,Confidence(23),,23,rollerblades
R_9QAIH8o5XKYkAFD,Confidence(23),,23,rollerblades
R_8hQIw8oM3sZtlUV,Confidence(23),,23,rollerblades
R_dbuBKRXlnjouSRD,Confidence(23),5.0,23,rollerblades
R_81i04UQTtFxOXlz,Confidence(23),5.0,23,rollerblades
R_aflUaQ1v901DTZb,Confidence(23),,23,rollerblades
R_8cU5NCG2ysTIeFf,Confidence(23),,23,rollerblades
R_9movxfJr3JHx4c5,Confidence(23),,23,rollerblades
R_6zZuvVsaXiYicmh,Confidence(23),,23,rollerblades
R_7Os34FuyUOKUtAV,Confidence(23),,23,rollerblades
R_6tIMcOQsORkQnuB,Confidence(23),4.0,23,rollerblades
R_e9a4GNsvoZJ49mZ,Confidence(23),2.0,23,rollerblades
R_cAPsFbVcU6FKEpT,Confidence(23),3.0,23,rollerblades
R_cO0dBs5ofX0BOpT,Confidence(23),3.0,23,rollerblades
R_6Yb3oRlkWUQ0xkF,Confidence(23),4.0,23,rollerblades
R_5A3PjLiZbWfA6Tb,Confidence(23),,23,rollerblades
R_0cuIBoqJYSnYnLT,Confidence(23),3.0,23,rollerblades
R_9KSFfd62afsuieF,Confidence(23),4.0,23,rollerblades
R_02GRIQd5MDRenPf,Confidence(23),2.0,23,rollerblades
R_bjv98vU4STp6zQx,Confidence(23),,23,rollerblades
R_9KB1XzOy6rP7O1D,Confidence(23),,23,rollerblades
R_eX2Q9p9ZqgsYVLv,Confidence(23),8.0,23,rollerblades
R_eDMsuefXH4Nvbhz,Confidence(23),8.0,23,rollerblades
R_cGTSCS88UP99f0x,Confidence(23),8.0,23,rollerblades
R_6ujqTETwTzRExX7,Confidence(23),4.0,23,rollerblades
R_1NfgfYV1GvFsWiN,Confidence(23),,23,rollerblades
R_0TiNGME0OVqJO3H,Confidence(23),,23,rollerblades
R_0ih7r0MXsn7mCSV,Confidence(23),,23,rollerblades
R_aWcEn0nidpymQER,Confidence(23),5.0,23,rollerblades
R_9FZPEV6r7ezLOSN,Confidence(23),4.0,23,rollerblades
R_6zhc96D1g2EpM2h,Confidence(23),5.0,23,rollerblades
R_2a6HPCAFPrB4mIR,Confidence(23),,23,rollerblades
R_8nQqGUmR9MT1CTP,Confidence(24),,24,leopard
R_0NWkLPKVngfskaV,Confidence(24),5.0,24,leopard
R_2tvsWbcRX5R84ap,Confidence(24),3.0,24,leopard
R_1TCKelAGYh94Ppr,Confidence(24),,24,leopard
R_5uoQgdmI1psnW97,Confidence(24),,24,leopard
R_2aVo1rAUKgNJ8VL,Confidence(24),,24,leopard
R_03dyKKqahwimd1z,Confidence(24),6.0,24,leopard
R_4I5pqYdhVgOKFKd,Confidence(24),,24,leopard
R_1EWCq1k7UFauhNj,Confidence(24),,24,leopard
R_81xh6ldt0VxOPHL,Confidence(24),3.0,24,leopard
R_9KLkobZ9kYZSzYh,Confidence(24),7.0,24,leopard
R_4T9SzDwjzOtlmrX,Confidence(24),7.0,24,leopard
R_eFBfDt4acLjjVQh,Confidence(24),8.0,24,leopard
R_d6Dq6Kyn36MTAJ7,Confidence(24),,24,leopard
R_3jv8dkv5pkIe4f3,Confidence(24),4.0,24,leopard
R_9NNGTs03HOOrLhz,Confidence(24),5.0,24,leopard
R_9QAIH8o5XKYkAFD,Confidence(24),,24,leopard
R_8hQIw8oM3sZtlUV,Confidence(24),,24,leopard
R_dbuBKRXlnjouSRD,Confidence(24),5.0,24,leopard
R_81i04UQTtFxOXlz,Confidence(24),,24,leopard
R_aflUaQ1v901DTZb,Confidence(24),4.0,24,leopard
R_8cU5NCG2ysTIeFf,Confidence(24),,24,leopard
R_9movxfJr3JHx4c5,Confidence(24),8.0,24,leopard
R_6zZuvVsaXiYicmh,Confidence(24),2.0,24,leopard
R_7Os34FuyUOKUtAV,Confidence(24),2.0,24,leopard
R_6tIMcOQsORkQnuB,Confidence(24),,24,leopard
R_e9a4GNsvoZJ49mZ,Confidence(24),2.0,24,leopard
R_cAPsFbVcU6FKEpT,Confidence(24),4.0,24,leopard
R_cO0dBs5ofX0BOpT,Confidence(24),4.0,24,leopard
R_6Yb3oRlkWUQ0xkF,Confidence(24),3.0,24,leopard
R_5A3PjLiZbWfA6Tb,Confidence(24),,24,leopard
R_0cuIBoqJYSnYnLT,Confidence(24),6.0,24,leopard
R_9KSFfd62afsuieF,Confidence(24),3.0,24,leopard
R_02GRIQd5MDRenPf,Confidence(24),4.0,24,leopard
R_bjv98vU4STp6zQx,Confidence(24),3.0,24,leopard
R_9KB1XzOy6rP7O1D,Confidence(24),,24,leopard
R_eX2Q9p9ZqgsYVLv,Confidence(24),,24,leopard
R_eDMsuefXH4Nvbhz,Confidence(24),,24,leopard
R_cGTSCS88UP99f0x,Confidence(24),5.0,24,leopard
R_6ujqTETwTzRExX7,Confidence(24),5.0,24,leopard
R_1NfgfYV1GvFsWiN,Confidence(24),,24,leopard
R_0TiNGME0OVqJO3H,Confidence(24),,24,leopard
R_0ih7r0MXsn7mCSV,Confidence(24),3.0,24,leopard
R_aWcEn0nidpymQER,Confidence(24),2.0,24,leopard
R_9FZPEV6r7ezLOSN,Confidence(24),6.0,24,leopard
R_6zhc96D1g2EpM2h,Confidence(24),5.0,24,leopard
R_2a6HPCAFPrB4mIR,Confidence(24),,24,leopard
R_8nQqGUmR9MT1CTP,Confidence(25),2.0,25,handbag
R_0NWkLPKVngfskaV,Confidence(25),8.0,25,handbag
R_2tvsWbcRX5R84ap,Confidence(25),5.0,25,handbag
R_1TCKelAGYh94Ppr,Confidence(25),8.0,25,handbag
R_5uoQgdmI1psnW97,Confidence(25),6.0,25,handbag
R_2aVo1rAUKgNJ8VL,Confidence(25),,25,handbag
R_03dyKKqahwimd1z,Confidence(25),6.0,25,handbag
R_4I5pqYdhVgOKFKd,Confidence(25),7.0,25,handbag
R_1EWCq1k7UFauhNj,Confidence(25),,25,handbag
R_81xh6ldt0VxOPHL,Confidence(25),3.0,25,handbag
R_9KLkobZ9kYZSzYh,Confidence(25),,25,handbag
R_4T9SzDwjzOtlmrX,Confidence(25),6.0,25,handbag
R_eFBfDt4acLjjVQh,Confidence(25),4.0,25,handbag
R_d6Dq6Kyn36MTAJ7,Confidence(25),4.0,25,handbag
R_3jv8dkv5pkIe4f3,Confidence(25),5.0,25,handbag
R_9NNGTs03HOOrLhz,Confidence(25),6.0,25,handbag
R_9QAIH8o5XKYkAFD,Confidence(25),,25,handbag
R_8hQIw8oM3sZtlUV,Confidence(25),,25,handbag
R_dbuBKRXlnjouSRD,Confidence(25),5.0,25,handbag
R_81i04UQTtFxOXlz,Confidence(25),7.0,25,handbag
R_aflUaQ1v901DTZb,Confidence(25),4.0,25,handbag
R_8cU5NCG2ysTIeFf,Confidence(25),5.0,25,handbag
R_9movxfJr3JHx4c5,Confidence(25),3.0,25,handbag
R_6zZuvVsaXiYicmh,Confidence(25),,25,handbag
R_7Os34FuyUOKUtAV,Confidence(25),,25,handbag
R_6tIMcOQsORkQnuB,Confidence(25),,25,handbag
R_e9a4GNsvoZJ49mZ,Confidence(25),3.0,25,handbag
R_cAPsFbVcU6FKEpT,Confidence(25),,25,handbag
R_cO0dBs5ofX0BOpT,Confidence(25),3.0,25,handbag
R_6Yb3oRlkWUQ0xkF,Confidence(25),4.0,25,handbag
R_5A3PjLiZbWfA6Tb,Confidence(25),,25,handbag
R_0cuIBoqJYSnYnLT,Confidence(25),,25,handbag
R_9KSFfd62afsuieF,Confidence(25),3.0,25,handbag
R_02GRIQd5MDRenPf,Confidence(25),2.0,25,handbag
R_bjv98vU4STp6zQx,Confidence(25),4.0,25,handbag
R_9KB1XzOy6rP7O1D,Confidence(25),5.0,25,handbag
R_eX2Q9p9ZqgsYVLv,Confidence(25),,25,handbag
R_eDMsuefXH4Nvbhz,Confidence(25),,25,handbag
R_cGTSCS88UP99f0x,Confidence(25),,25,handbag
R_6ujqTETwTzRExX7,Confidence(25),3.0,25,handbag
R_1NfgfYV1GvFsWiN,Confidence(25),,25,handbag
R_0TiNGME0OVqJO3H,Confidence(25),,25,handbag
R_0ih7r0MXsn7mCSV,Confidence(25),8.0,25,handbag
R_aWcEn0nidpymQER,Confidence(25),,25,handbag
R_9FZPEV6r7ezLOSN,Confidence(25),5.0,25,handbag
R_6zhc96D1g2EpM2h,Confidence(25),8.0,25,handbag
R_2a6HPCAFPrB4mIR,Confidence(25),,25,handbag
R_8nQqGUmR9MT1CTP,Confidence(26),,26,motorcycle
R_0NWkLPKVngfskaV,Confidence(26),,26,motorcycle
R_2tvsWbcRX5R84ap,Confidence(26),,26,motorcycle
R_1TCKelAGYh94Ppr,Confidence(26),,26,motorcycle
R_5uoQgdmI1psnW97,Confidence(26),5.0,26,motorcycle
R_2aVo1rAUKgNJ8VL,Confidence(26),,26,motorcycle
R_03dyKKqahwimd1z,Confidence(26),6.0,26,motorcycle
R_4I5pqYdhVgOKFKd,Confidence(26),,26,motorcycle
R_1EWCq1k7UFauhNj,Confidence(26),5.0,26,motorcycle
R_81xh6ldt0VxOPHL,Confidence(26),7.0,26,motorcycle
R_9KLkobZ9kYZSzYh,Confidence(26),4.0,26,motorcycle
R_4T9SzDwjzOtlmrX,Confidence(26),6.0,26,motorcycle
R_eFBfDt4acLjjVQh,Confidence(26),4.0,26,motorcycle
R_d6Dq6Kyn36MTAJ7,Confidence(26),,26,motorcycle
R_3jv8dkv5pkIe4f3,Confidence(26),4.0,26,motorcycle
R_9NNGTs03HOOrLhz,Confidence(26),3.0,26,motorcycle
R_9QAIH8o5XKYkAFD,Confidence(26),,26,motorcycle
R_8hQIw8oM3sZtlUV,Confidence(26),,26,motorcycle
R_dbuBKRXlnjouSRD,Confidence(26),5.0,26,motorcycle
R_81i04UQTtFxOXlz,Confidence(26),,26,motorcycle
R_aflUaQ1v901DTZb,Confidence(26),6.0,26,motorcycle
R_8cU5NCG2ysTIeFf,Confidence(26),6.0,26,motorcycle
R_9movxfJr3JHx4c5,Confidence(26),,26,motorcycle
R_6zZuvVsaXiYicmh,Confidence(26),,26,motorcycle
R_7Os34FuyUOKUtAV,Confidence(26),3.0,26,motorcycle
R_6tIMcOQsORkQnuB,Confidence(26),5.0,26,motorcycle
R_e9a4GNsvoZJ49mZ,Confidence(26),4.0,26,motorcycle
R_cAPsFbVcU6FKEpT,Confidence(26),4.0,26,motorcycle
R_cO0dBs5ofX0BOpT,Confidence(26),,26,motorcycle
R_6Yb3oRlkWUQ0xkF,Confidence(26),,26,motorcycle
R_5A3PjLiZbWfA6Tb,Confidence(26),5.0,26,motorcycle
R_0cuIBoqJYSnYnLT,Confidence(26),,26,motorcycle
R_9KSFfd62afsuieF,Confidence(26),6.0,26,motorcycle
R_02GRIQd5MDRenPf,Confidence(26),,26,motorcycle
R_bjv98vU4STp6zQx,Confidence(26),,26,motorcycle
R_9KB1XzOy6rP7O1D,Confidence(26),3.0,26,motorcycle
R_eX2Q9p9ZqgsYVLv,Confidence(26),,26,motorcycle
R_eDMsuefXH4Nvbhz,Confidence(26),,26,motorcycle
R_cGTSCS88UP99f0x,Confidence(26),8.0,26,motorcycle
R_6ujqTETwTzRExX7,Confidence(26),5.0,26,motorcycle
R_1NfgfYV1GvFsWiN,Confidence(26),,26,motorcycle
R_0TiNGME0OVqJO3H,Confidence(26),3.0,26,motorcycle
R_0ih7r0MXsn7mCSV,Confidence(26),,26,motorcycle
R_aWcEn0nidpymQER,Confidence(26),6.0,26,motorcycle
R_9FZPEV6r7ezLOSN,Confidence(26),,26,motorcycle
R_6zhc96D1g2EpM2h,Confidence(26),3.0,26,motorcycle
R_2a6HPCAFPrB4mIR,Confidence(26),,26,motorcycle
R_8nQqGUmR9MT1CTP,Confidence(27),5.0,27,lantern
R_0NWkLPKVngfskaV,Confidence(27),8.0,27,lantern
R_2tvsWbcRX5R84ap,Confidence(27),6.0,27,lantern
R_1TCKelAGYh94Ppr,Confidence(27),,27,lantern
R_5uoQgdmI1psnW97,Confidence(27),5.0,27,lantern
R_2aVo1rAUKgNJ8VL,Confidence(27),8.0,27,lantern
R_03dyKKqahwimd1z,Confidence(27),7.0,27,lantern
R_4I5pqYdhVgOKFKd,Confidence(27),7.0,27,lantern
R_1EWCq1k7UFauhNj,Confidence(27),5.0,27,lantern
R_81xh6ldt0VxOPHL,Confidence(27),8.0,27,lantern
R_9KLkobZ9kYZSzYh,Confidence(27),7.0,27,lantern
R_4T9SzDwjzOtlmrX,Confidence(27),4.0,27,lantern
R_eFBfDt4acLjjVQh,Confidence(27),4.0,27,lantern
R_d6Dq6Kyn36MTAJ7,Confidence(27),3.0,27,lantern
R_3jv8dkv5pkIe4f3,Confidence(27),5.0,27,lantern
R_9NNGTs03HOOrLhz,Confidence(27),6.0,27,lantern
R_9QAIH8o5XKYkAFD,Confidence(27),7.0,27,lantern
R_8hQIw8oM3sZtlUV,Confidence(27),,27,lantern
R_dbuBKRXlnjouSRD,Confidence(27),5.0,27,lantern
R_81i04UQTtFxOXlz,Confidence(27),6.0,27,lantern
R_aflUaQ1v901DTZb,Confidence(27),4.0,27,lantern
R_8cU5NCG2ysTIeFf,Confidence(27),7.0,27,lantern
R_9movxfJr3JHx4c5,Confidence(27),7.0,27,lantern
R_6zZuvVsaXiYicmh,Confidence(27),8.0,27,lantern
R_7Os34FuyUOKUtAV,Confidence(27),4.0,27,lantern
R_6tIMcOQsORkQnuB,Confidence(27),7.0,27,lantern
R_e9a4GNsvoZJ49mZ,Confidence(27),4.0,27,lantern
R_cAPsFbVcU6FKEpT,Confidence(27),3.0,27,lantern
R_cO0dBs5ofX0BOpT,Confidence(27),3.0,27,lantern
R_6Yb3oRlkWUQ0xkF,Confidence(27),8.0,27,lantern
R_5A3PjLiZbWfA6Tb,Confidence(27),6.0,27,lantern
R_0cuIBoqJYSnYnLT,Confidence(27),,27,lantern
R_9KSFfd62afsuieF,Confidence(27),7.0,27,lantern
R_02GRIQd5MDRenPf,Confidence(27),3.0,27,lantern
R_bjv98vU4STp6zQx,Confidence(27),6.0,27,lantern
R_9KB1XzOy6rP7O1D,Confidence(27),3.0,27,lantern
R_eX2Q9p9ZqgsYVLv,Confidence(27),7.0,27,lantern
R_eDMsuefXH4Nvbhz,Confidence(27),,27,lantern
R_cGTSCS88UP99f0x,Confidence(27),8.0,27,lantern
R_6ujqTETwTzRExX7,Confidence(27),5.0,27,lantern
R_1NfgfYV1GvFsWiN,Confidence(27),,27,lantern
R_0TiNGME0OVqJO3H,Confidence(27),5.0,27,lantern
R_0ih7r0MXsn7mCSV,Confidence(27),,27,lantern
R_aWcEn0nidpymQER,Confidence(27),5.0,27,lantern
R_9FZPEV6r7ezLOSN,Confidence(27),6.0,27,lantern
R_6zhc96D1g2EpM2h,Confidence(27),8.0,27,lantern
R_2a6HPCAFPrB4mIR,Confidence(27),,27,lantern
R_8nQqGUmR9MT1CTP,Confidence(28),7.0,28,bike
R_0NWkLPKVngfskaV,Confidence(28),8.0,28,bike
R_2tvsWbcRX5R84ap,Confidence(28),6.0,28,bike
R_1TCKelAGYh94Ppr,Confidence(28),,28,bike
R_5uoQgdmI1psnW97,Confidence(28),7.0,28,bike
R_2aVo1rAUKgNJ8VL,Confidence(28),8.0,28,bike
R_03dyKKqahwimd1z,Confidence(28),8.0,28,bike
R_4I5pqYdhVgOKFKd,Confidence(28),8.0,28,bike
R_1EWCq1k7UFauhNj,Confidence(28),,28,bike
R_81xh6ldt0VxOPHL,Confidence(28),8.0,28,bike
R_9KLkobZ9kYZSzYh,Confidence(28),7.0,28,bike
R_4T9SzDwjzOtlmrX,Confidence(28),8.0,28,bike
R_eFBfDt4acLjjVQh,Confidence(28),8.0,28,bike
R_d6Dq6Kyn36MTAJ7,Confidence(28),4.0,28,bike
R_3jv8dkv5pkIe4f3,Confidence(28),6.0,28,bike
R_9NNGTs03HOOrLhz,Confidence(28),7.0,28,bike
R_9QAIH8o5XKYkAFD,Confidence(28),7.0,28,bike
R_8hQIw8oM3sZtlUV,Confidence(28),6.0,28,bike
R_dbuBKRXlnjouSRD,Confidence(28),5.0,28,bike
R_81i04UQTtFxOXlz,Confidence(28),8.0,28,bike
R_aflUaQ1v901DTZb,Confidence(28),8.0,28,bike
R_8cU5NCG2ysTIeFf,Confidence(28),7.0,28,bike
R_9movxfJr3JHx4c5,Confidence(28),8.0,28,bike
R_6zZuvVsaXiYicmh,Confidence(28),4.0,28,bike
R_7Os34FuyUOKUtAV,Confidence(28),5.0,28,bike
R_6tIMcOQsORkQnuB,Confidence(28),7.0,28,bike
R_e9a4GNsvoZJ49mZ,Confidence(28),5.0,28,bike
R_cAPsFbVcU6FKEpT,Confidence(28),8.0,28,bike
R_cO0dBs5ofX0BOpT,Confidence(28),4.0,28,bike
R_6Yb3oRlkWUQ0xkF,Confidence(28),8.0,28,bike
R_5A3PjLiZbWfA6Tb,Confidence(28),6.0,28,bike
R_0cuIBoqJYSnYnLT,Confidence(28),6.0,28,bike
R_9KSFfd62afsuieF,Confidence(28),6.0,28,bike
R_02GRIQd5MDRenPf,Confidence(28),8.0,28,bike
R_bjv98vU4STp6zQx,Confidence(28),6.0,28,bike
R_9KB1XzOy6rP7O1D,Confidence(28),6.0,28,bike
R_eX2Q9p9ZqgsYVLv,Confidence(28),8.0,28,bike
R_eDMsuefXH4Nvbhz,Confidence(28),,28,bike
R_cGTSCS88UP99f0x,Confidence(28),8.0,28,bike
R_6ujqTETwTzRExX7,Confidence(28),6.0,28,bike
R_1NfgfYV1GvFsWiN,Confidence(28),,28,bike
R_0TiNGME0OVqJO3H,Confidence(28),,28,bike
R_0ih7r0MXsn7mCSV,Confidence(28),8.0,28,bike
R_aWcEn0nidpymQER,Confidence(28),8.0,28,bike
R_9FZPEV6r7ezLOSN,Confidence(28),7.0,28,bike
R_6zhc96D1g2EpM2h,Confidence(28),8.0,28,bike
R_2a6HPCAFPrB4mIR,Confidence(28),,28,bike
R_8nQqGUmR9MT1CTP,Confidence(29),,29,cheesegrater
R_0NWkLPKVngfskaV,Confidence(29),8.0,29,cheesegrater
R_2tvsWbcRX5R84ap,Confidence(29),3.0,29,cheesegrater
R_1TCKelAGYh94Ppr,Confidence(29),,29,cheesegrater
R_5uoQgdmI1psnW97,Confidence(29),,29,cheesegrater
R_2aVo1rAUKgNJ8VL,Confidence(29),,29,cheesegrater
R_03dyKKqahwimd1z,Confidence(29),5.0,29,cheesegrater
R_4I5pqYdhVgOKFKd,Confidence(29),,29,cheesegrater
R_1EWCq1k7UFauhNj,Confidence(29),5.0,29,cheesegrater
R_81xh6ldt0VxOPHL,Confidence(29),,29,cheesegrater
R_9KLkobZ9kYZSzYh,Confidence(29),,29,cheesegrater
R_4T9SzDwjzOtlmrX,Confidence(29),4.0,29,cheesegrater
R_eFBfDt4acLjjVQh,Confidence(29),,29,cheesegrater
R_d6Dq6Kyn36MTAJ7,Confidence(29),,29,cheesegrater
R_3jv8dkv5pkIe4f3,Confidence(29),,29,cheesegrater
R_9NNGTs03HOOrLhz,Confidence(29),5.0,29,cheesegrater
R_9QAIH8o5XKYkAFD,Confidence(29),,29,cheesegrater
R_8hQIw8oM3sZtlUV,Confidence(29),,29,cheesegrater
R_dbuBKRXlnjouSRD,Confidence(29),5.0,29,cheesegrater
R_81i04UQTtFxOXlz,Confidence(29),7.0,29,cheesegrater
R_aflUaQ1v901DTZb,Confidence(29),,29,cheesegrater
R_8cU5NCG2ysTIeFf,Confidence(29),4.0,29,cheesegrater
R_9movxfJr3JHx4c5,Confidence(29),3.0,29,cheesegrater
R_6zZuvVsaXiYicmh,Confidence(29),,29,cheesegrater
R_7Os34FuyUOKUtAV,Confidence(29),,29,cheesegrater
R_6tIMcOQsORkQnuB,Confidence(29),,29,cheesegrater
R_e9a4GNsvoZJ49mZ,Confidence(29),4.0,29,cheesegrater
R_cAPsFbVcU6FKEpT,Confidence(29),6.0,29,cheesegrater
R_cO0dBs5ofX0BOpT,Confidence(29),4.0,29,cheesegrater
R_6Yb3oRlkWUQ0xkF,Confidence(29),6.0,29,cheesegrater
R_5A3PjLiZbWfA6Tb,Confidence(29),5.0,29,cheesegrater
R_0cuIBoqJYSnYnLT,Confidence(29),,29,cheesegrater
R_9KSFfd62afsuieF,Confidence(29),3.0,29,cheesegrater
R_02GRIQd5MDRenPf,Confidence(29),,29,cheesegrater
R_bjv98vU4STp6zQx,Confidence(29),,29,cheesegrater
R_9KB1XzOy6rP7O1D,Confidence(29),3.0,29,cheesegrater
R_eX2Q9p9ZqgsYVLv,Confidence(29),,29,cheesegrater
R_eDMsuefXH4Nvbhz,Confidence(29),,29,cheesegrater
R_cGTSCS88UP99f0x,Confidence(29),8.0,29,cheesegrater
R_6ujqTETwTzRExX7,Confidence(29),3.0,29,cheesegrater
R_1NfgfYV1GvFsWiN,Confidence(29),,29,cheesegrater
R_0TiNGME0OVqJO3H,Confidence(29),,29,cheesegrater
R_0ih7r0MXsn7mCSV,Confidence(29),,29,cheesegrater
R_aWcEn0nidpymQER,Confidence(29),3.0,29,cheesegrater
R_9FZPEV6r7ezLOSN,Confidence(29),,29,cheesegrater
R_6zhc96D1g2EpM2h,Confidence(29),6.0,29,cheesegrater
R_2a6HPCAFPrB4mIR,Confidence(29),,29,cheesegrater
R_8nQqGUmR9MT1CTP,Confidence(30),2.0,30,desk
R_0NWkLPKVngfskaV,Confidence(30),5.0,30,desk
R_2tvsWbcRX5R84ap,Confidence(30),4.0,30,desk
R_1TCKelAGYh94Ppr,Confidence(30),,30,desk
R_5uoQgdmI1psnW97,Confidence(30),7.0,30,desk
R_2aVo1rAUKgNJ8VL,Confidence(30),,30,desk
R_03dyKKqahwimd1z,Confidence(30),,30,desk
R_4I5pqYdhVgOKFKd,Confidence(30),,30,desk
R_1EWCq1k7UFauhNj,Confidence(30),,30,desk
R_81xh6ldt0VxOPHL,Confidence(30),,30,desk
R_9KLkobZ9kYZSzYh,Confidence(30),4.0,30,desk
R_4T9SzDwjzOtlmrX,Confidence(30),,30,desk
R_eFBfDt4acLjjVQh,Confidence(30),,30,desk
R_d6Dq6Kyn36MTAJ7,Confidence(30),3.0,30,desk
R_3jv8dkv5pkIe4f3,Confidence(30),5.0,30,desk
R_9NNGTs03HOOrLhz,Confidence(30),5.0,30,desk
R_9QAIH8o5XKYkAFD,Confidence(30),,30,desk
R_8hQIw8oM3sZtlUV,Confidence(30),,30,desk
R_dbuBKRXlnjouSRD,Confidence(30),5.0,30,desk
R_81i04UQTtFxOXlz,Confidence(30),6.0,30,desk
R_aflUaQ1v901DTZb,Confidence(30),,30,desk
R_8cU5NCG2ysTIeFf,Confidence(30),5.0,30,desk
R_9movxfJr3JHx4c5,Confidence(30),,30,desk
R_6zZuvVsaXiYicmh,Confidence(30),5.0,30,desk
R_7Os34FuyUOKUtAV,Confidence(30),2.0,30,desk
R_6tIMcOQsORkQnuB,Confidence(30),,30,desk
R_e9a4GNsvoZJ49mZ,Confidence(30),4.0,30,desk
R_cAPsFbVcU6FKEpT,Confidence(30),4.0,30,desk
R_cO0dBs5ofX0BOpT,Confidence(30),2.0,30,desk
R_6Yb3oRlkWUQ0xkF,Confidence(30),6.0,30,desk
R_5A3PjLiZbWfA6Tb,Confidence(30),,30,desk
R_0cuIBoqJYSnYnLT,Confidence(30),,30,desk
R_9KSFfd62afsuieF,Confidence(30),4.0,30,desk
R_02GRIQd5MDRenPf,Confidence(30),2.0,30,desk
R_bjv98vU4STp6zQx,Confidence(30),,30,desk
R_9KB1XzOy6rP7O1D,Confidence(30),6.0,30,desk
R_eX2Q9p9ZqgsYVLv,Confidence(30),,30,desk
R_eDMsuefXH4Nvbhz,Confidence(30),,30,desk
R_cGTSCS88UP99f0x,Confidence(30),8.0,30,desk
R_6ujqTETwTzRExX7,Confidence(30),6.0,30,desk
